ID	TYPE	NAME
ID	SC %	A rdfs:label
entrez:100287102	SO:0000704	DDX11L1 Hsap
entrez:653635	SO:0000704	WASH7P Hsap
entrez:102466751	SO:0000704	MIR6859-1 Hsap
entrez:100302278	SO:0000704	MIR1302-2 Hsap
entrez:645520	SO:0000704	FAM138A Hsap
entrez:105379212	SO:0000704	LOC105379212 Hsap
entrez:79504	SO:0000704	OR4G4P Hsap
entrez:403263	SO:0000704	OR4G11P Hsap
entrez:79501	SO:0000704	OR4F5 Hsap
entrez:105379213	SO:0000704	LOC105379213 Hsap
entrez:100420257	SO:0000704	CICP27 Hsap
entrez:729737	SO:0000704	LOC729737 Hsap
entrez:100996442	SO:0000704	LOC100996442 Hsap
entrez:105379214	SO:0000704	LOC105379214 Hsap
entrez:102725121	SO:0000704	LOC102725121 Hsap
entrez:102723897	SO:0000704	LOC102723897 Hsap
entrez:102465909	SO:0000704	MIR6859-2 Hsap
entrez:728481	SO:0000704	RPL23AP21 Hsap
entrez:102723917	SO:0000704	LOC102723917 Hsap
entrez:105379431	SO:0000704	LOC105379431 Hsap
entrez:728517	SO:0000704	RPL23AP24 Hsap
entrez:105379248	SO:0000704	LOC105379248 Hsap
entrez:729759	SO:0000704	OR4F29 Hsap
entrez:100288667	SO:0000704	CICP7 Hsap
entrez:100132287	SO:0000704	LOC100132287 Hsap
entrez:100134822	SO:0000704	LOC100134822 Hsap
entrez:105378947	SO:0000704	LOC105378947 Hsap
entrez:101928626	SO:0000704	LOC101928626 Hsap
entrez:100887749	SO:0000704	MTND1P23 Hsap
entrez:100652939	SO:0000704	MTND2P28 Hsap
entrez:102465432	SO:0000704	MIR6723 Hsap
entrez:81399	SO:0000704	OR4F16 Hsap
entrez:105378582	SO:0000704	LOC105378582 Hsap
entrez:100132630	SO:0000704	CICP3 Hsap
entrez:100133331	SO:0000704	LOC100133331 Hsap
entrez:100288069	SO:0000704	LOC100288069 Hsap
entrez:105378581	SO:0000704	LOC105378581 Hsap
entrez:100287934	SO:0000704	LOC100287934 Hsap
entrez:105378580	SO:0000704	LOC105378580 Hsap
entrez:400728	SO:0000704	FAM87B Hsap
entrez:79854	SO:0000704	LINC00115 Hsap
entrez:643837	SO:0000704	LINC01128 Hsap
entrez:284593	SO:0000704	FAM41C Hsap
entrez:388579	SO:0000704	TUBB8P11 Hsap
entrez:284600	SO:0000704	LOC284600 Hsap
entrez:100130417	SO:0000704	LOC100130417 Hsap
entrez:148398	SO:0000704	SAMD11 Hsap
entrez:26155	SO:0000704	NOC2L Hsap
entrez:339451	SO:0000704	KLHL17 Hsap
entrez:84069	SO:0000704	PLEKHN1 Hsap
entrez:84808	SO:0000704	PERM1 Hsap
entrez:105378583	SO:0000704	LOC105378583 Hsap
entrez:57801	SO:0000704	HES4 Hsap
entrez:100270829	SO:0000704	RPL39P12 Hsap
entrez:9636	SO:0000704	ISG15 Hsap
entrez:375790	SO:0000704	AGRN Hsap
entrez:100288175	SO:0000704	LOC100288175 Hsap
entrez:105369174	SO:0000704	LOC105369174 Hsap
entrez:105378948	SO:0000704	LOC105378948 Hsap
entrez:401934	SO:0000704	RNF223 Hsap
entrez:54991	SO:0000704	C1orf159 Hsap
entrez:105378584	SO:0000704	LOC105378584 Hsap
entrez:254099	SO:0000704	LINC01342 Hsap
entrez:406984	SO:0000704	MIR200B Hsap
entrez:406983	SO:0000704	MIR200A Hsap
entrez:554210	SO:0000704	MIR429 Hsap
entrez:100506376	SO:0000704	TTLL10-AS1 Hsap
entrez:254173	SO:0000704	TTLL10 Hsap
entrez:8784	SO:0000704	TNFRSF18 Hsap
entrez:7293	SO:0000704	TNFRSF4 Hsap
entrez:51150	SO:0000704	SDF4 Hsap
entrez:126792	SO:0000704	B3GALT6 Hsap
entrez:388581	SO:0000704	FAM132A Hsap
entrez:118424	SO:0000704	UBE2J2 Hsap
entrez:101928895	SO:0000704	LOC101928895 Hsap
entrez:6339	SO:0000704	SCNN1D Hsap
entrez:116983	SO:0000704	ACAP3 Hsap
entrez:102465434	SO:0000704	MIR6726 Hsap
entrez:126789	SO:0000704	PUSL1 Hsap
entrez:54973	SO:0000704	CPSF3L Hsap
entrez:102465435	SO:0000704	MIR6727 Hsap
entrez:80772	SO:0000704	CPTP Hsap
entrez:83756	SO:0000704	TAS1R3 Hsap
entrez:1855	SO:0000704	DVL1 Hsap
entrez:102466740	SO:0000704	MIR6808 Hsap
entrez:54587	SO:0000704	MXRA8 Hsap
entrez:54998	SO:0000704	AURKAIP1 Hsap
entrez:81669	SO:0000704	CCNL2 Hsap
entrez:148413	SO:0000704	LOC148413 Hsap
entrez:55052	SO:0000704	MRPL20 Hsap
entrez:441869	SO:0000704	ANKRD65 Hsap
entrez:105378585	SO:0000704	LOC105378585 Hsap
entrez:643965	SO:0000704	TMEM88B Hsap
entrez:102724312	SO:0000704	LOC102724312 Hsap
entrez:64856	SO:0000704	VWA1 Hsap
entrez:219293	SO:0000704	ATAD3C Hsap
entrez:83858	SO:0000704	ATAD3B Hsap
entrez:55210	SO:0000704	ATAD3A Hsap
entrez:339453	SO:0000704	TMEM240 Hsap
entrez:29101	SO:0000704	SSU72 Hsap
entrez:643988	SO:0000704	C1orf233 Hsap
entrez:105378586	SO:0000704	LOC105378586 Hsap
entrez:142678	SO:0000704	MIB2 Hsap
entrez:105378587	SO:0000704	LOC105378587 Hsap
entrez:8510	SO:0000704	MMP23B Hsap
entrez:984	SO:0000704	CDK11B Hsap
entrez:728661	SO:0000704	SLC35E2B Hsap
entrez:100288379	SO:0000704	LOC100288379 Hsap
entrez:8511	SO:0000704	MMP23A Hsap
entrez:728642	SO:0000704	CDK11A Hsap
entrez:9906	SO:0000704	SLC35E2 Hsap
entrez:100129381	SO:0000704	LOC100129381 Hsap
entrez:105378588	SO:0000704	LOC105378588 Hsap
entrez:65220	SO:0000704	NADK Hsap
entrez:2782	SO:0000704	GNB1 Hsap
entrez:105378949	SO:0000704	LOC105378949 Hsap
entrez:163688	SO:0000704	CALML6 Hsap
entrez:339456	SO:0000704	TMEM52 Hsap
entrez:85452	SO:0000704	CFAP74 Hsap
entrez:105378589	SO:0000704	LOC105378589 Hsap
entrez:2563	SO:0000704	GABRD Hsap
entrez:105378590	SO:0000704	LOC105378590 Hsap
entrez:105378591	SO:0000704	LOC105378591 Hsap
entrez:5590	SO:0000704	PRKCZ Hsap
entrez:100506504	SO:0000704	LOC100506504 Hsap
entrez:199990	SO:0000704	C1orf86 Hsap
entrez:105378593	SO:0000704	LOC105378593 Hsap
entrez:105378592	SO:0000704	LOC105378592 Hsap
entrez:6497	SO:0000704	SKI Hsap
entrez:105378594	SO:0000704	LOC105378594 Hsap
entrez:105378595	SO:0000704	LOC105378595 Hsap
entrez:79906	SO:0000704	MORN1 Hsap
entrez:100129534	SO:0000704	LOC100129534 Hsap
entrez:11079	SO:0000704	RER1 Hsap
entrez:5192	SO:0000704	PEX10 Hsap
entrez:9651	SO:0000704	PLCH2 Hsap
entrez:55229	SO:0000704	PANK4 Hsap
entrez:388585	SO:0000704	HES5 Hsap
entrez:115110	SO:0000704	LOC115110 Hsap
entrez:8764	SO:0000704	TNFRSF14 Hsap
entrez:100996583	SO:0000704	LOC100996583 Hsap
entrez:105378596	SO:0000704	LOC105378596 Hsap
entrez:127281	SO:0000704	FAM213B Hsap
entrez:79258	SO:0000704	MMEL1 Hsap
entrez:105378597	SO:0000704	LOC105378597 Hsap
entrez:100287898	SO:0000704	TTC34 Hsap
entrez:105378603	SO:0000704	LOC105378603 Hsap
entrez:105378602	SO:0000704	LOC105378602 Hsap
entrez:105378601	SO:0000704	LOC105378601 Hsap
entrez:105378598	SO:0000704	LOC105378598 Hsap
entrez:105378600	SO:0000704	LOC105378600 Hsap
entrez:105378599	SO:0000704	LOC105378599 Hsap
entrez:140625	SO:0000704	ACTRT2 Hsap
entrez:440556	SO:0000704	LINC00982 Hsap
entrez:63976	SO:0000704	PRDM16 Hsap
entrez:100420339	SO:0000704	LOC100420339 Hsap
entrez:100422968	SO:0000704	MIR4251 Hsap
entrez:105378606	SO:0000704	LOC105378606 Hsap
entrez:105378605	SO:0000704	LOC105378605 Hsap
entrez:105378604	SO:0000704	LOC105378604 Hsap
entrez:27237	SO:0000704	ARHGEF16 Hsap
entrez:1953	SO:0000704	MEGF6 Hsap
entrez:105378608	SO:0000704	LOC105378608 Hsap
entrez:693135	SO:0000704	MIR551A Hsap
entrez:105378607	SO:0000704	LOC105378607 Hsap
entrez:127262	SO:0000704	TPRG1L Hsap
entrez:49856	SO:0000704	WRAP73 Hsap
entrez:7161	SO:0000704	TP73 Hsap
entrez:105378610	SO:0000704	LOC105378610 Hsap
entrez:105378609	SO:0000704	LOC105378609 Hsap
entrez:57212	SO:0000704	TP73-AS1 Hsap
entrez:148870	SO:0000704	CCDC27 Hsap
entrez:388588	SO:0000704	SMIM1 Hsap
entrez:57470	SO:0000704	LRRC47 Hsap
entrez:9731	SO:0000704	CEP104 Hsap
entrez:1677	SO:0000704	DFFB Hsap
entrez:339448	SO:0000704	C1orf174 Hsap
entrez:100133612	SO:0000704	LINC01134 Hsap
entrez:728716	SO:0000704	LINC01346 Hsap
entrez:105376672	SO:0000704	LOC105376672 Hsap
entrez:105376673	SO:0000704	LOC105376673 Hsap
entrez:644357	SO:0000704	EEF1DP6 Hsap
entrez:284661	SO:0000704	LOC284661 Hsap
entrez:105376674	SO:0000704	LOC105376674 Hsap
entrez:105376679	SO:0000704	LOC105376679 Hsap
entrez:105378611	SO:0000704	LOC105378611 Hsap
entrez:55966	SO:0000704	AJAP1 Hsap
entrez:105376680	SO:0000704	LOC105376680 Hsap
entrez:102724429	SO:0000704	LOC102724429 Hsap
entrez:105376681	SO:0000704	LOC105376681 Hsap
entrez:105376682	SO:0000704	LOC105376682 Hsap
entrez:105376686	SO:0000704	LOC105376686 Hsap
entrez:100616489	SO:0000704	MIR4417 Hsap
entrez:100287877	SO:0000704	LOC100287877 Hsap
entrez:100616421	SO:0000704	MIR4689 Hsap
entrez:261734	SO:0000704	NPHP4 Hsap
entrez:8514	SO:0000704	KCNAB2 Hsap
entrez:26038	SO:0000704	CHD5 Hsap
entrez:105376687	SO:0000704	LOC105376687 Hsap
entrez:6146	SO:0000704	RPL22 Hsap
entrez:102724450	SO:0000704	LOC102724450 Hsap
entrez:388591	SO:0000704	RNF207 Hsap
entrez:23463	SO:0000704	ICMT Hsap
entrez:148645	SO:0000704	LINC00337 Hsap
entrez:390992	SO:0000704	HES3 Hsap
entrez:387509	SO:0000704	GPR153 Hsap
entrez:11332	SO:0000704	ACOT7 Hsap
entrez:105376688	SO:0000704	LOC105376688 Hsap
entrez:54626	SO:0000704	HES2 Hsap
entrez:83715	SO:0000704	ESPN Hsap
entrez:100422975	SO:0000704	MIR4252 Hsap
entrez:8718	SO:0000704	TNFRSF25 Hsap
entrez:57449	SO:0000704	PLEKHG5 Hsap
entrez:79707	SO:0000704	NOL9 Hsap
entrez:80835	SO:0000704	TAS1R1 Hsap
entrez:3104	SO:0000704	ZBTB48 Hsap
entrez:9903	SO:0000704	KLHL21 Hsap
entrez:148479	SO:0000704	PHF13 Hsap
entrez:90326	SO:0000704	THAP3 Hsap
entrez:55735	SO:0000704	DNAJC11 Hsap
entrez:100505887	SO:0000704	LOC100505887 Hsap
entrez:23261	SO:0000704	CAMTA1 Hsap
entrez:100270828	SO:0000704	RPL37P9 Hsap
entrez:100129476	SO:0000704	LOC100129476 Hsap
entrez:105376692	SO:0000704	LOC105376692 Hsap
entrez:100874340	SO:0000704	CAMTA1-IT1 Hsap
entrez:102725193	SO:0000704	LOC102725193 Hsap
entrez:101928836	SO:0000704	LOC101928836 Hsap
entrez:105376691	SO:0000704	LOC105376691 Hsap
entrez:101928811	SO:0000704	LOC101928811 Hsap
entrez:105376690	SO:0000704	LOC105376690 Hsap
entrez:105376689	SO:0000704	LOC105376689 Hsap
entrez:9341	SO:0000704	VAMP3 Hsap
entrez:105376693	SO:0000704	LOC105376693 Hsap
entrez:8863	SO:0000704	PER3 Hsap
entrez:10911	SO:0000704	UTS2 Hsap
entrez:3604	SO:0000704	TNFRSF9 Hsap
entrez:11315	SO:0000704	PARK7 Hsap
entrez:105376694	SO:0000704	LOC105376694 Hsap
